id,sales
3001116,2475.6145
3001115,22.227459
3001114,22.227459
3001113,22.227459
3001112,22.227459
3001123,20.18284
3001219,22.227459
3001137,403.54602
3001139,419.56754
3001163,78.27791
3001162,78.27791
3001161,436.6122
3001160,1646.3988
3001159,539.91113
3001158,20.327566
3001157,411.8691
3001156,20.327566
3001155,576.1653
3001154,110.53195
3001153,20.327566
3001138,20.18284
3001152,20.327566
3001150,403.54602
3001149,2472.5647
3001148,79.81483
3001147,79.81483
3001146,20.18284
3001145,20.18284
3001144,443.5997
3001143,20.18284
3001142,20.18284
3001141,364.3084
3001140,223.98593
3001151,20.18284
3001220,111.78548
3001221,629.93604
3001222,22.227459
3001302,403.65015
3001301,20.229214
3001300,260.5969
3001299,112.87764
3001298,20.229214
3001297,20.229214
3001296,1106.5226
3001295,78.91604
3001294,78.91604
3001293,435.6931
3001292,1750.3088
3001303,20.229214
3001291,537.02954
3001289,419.67166
3001288,20.229214
3001287,616.132
3001286,112.87764
3001285,20.229214
3001284,20.229218
3001283,20.959673
3001282,405.2812
3001281,3041.364
3001280,20.959673
3001279,20.959673
3001290,20.229214
3001278,20.959673
3001304,387.6287
3001306,363.72638
3001330,20.229214
3001329,1162.7534
3001328,78.91604
3001327,78.91604
3001326,435.6931
3001325,1726.5891
3001324,554.15063
3001323,20.229214
3001322,419.67166
3001321,20.229214
3001320,680.9003
3001305,222.94131
3001319,112.87764
3001317,20.229214
3001316,20.229214
3001315,395.6394
3001314,2082.3743
3001313,20.229214
3001312,20.229214
3001311,20.229214
3001310,20.229214
3001309,443.70377
3001308,20.229218
3001307,20.229218
3001318,20.229214
3001111,426.93387
3001277,20.959673
3001275,78.90473
3001246,22.227459
3001245,22.227459
3001244,22.227459
3001243,418.45706
3001242,22.227459
3001241,22.227459
3001240,378.71033
3001239,184.40936
3001238,426.93387
3001237,22.227459
3001236,410.4179
3001247,22.227459
3001235,22.227459
3001233,111.78548
3001232,22.227459
3001231,22.227459
3001230,1108.2864
3001229,80.18822
3001228,80.18822
3001227,443.88757
3001226,1403.4694
3001225,530.0734
3001224,22.227459
3001223,418.45706
3001234,259.37234
3001276,455.00366
3001248,2619.4978
3001250,22.227459
3001274,20.959673
3001273,373.57364
3001272,258.7111
3001271,421.13498
3001270,20.959673
3001269,381.5005
3001268,20.959673
3001267,258.7111
3001266,110.86546
3001265,20.959673
3001264,20.959673
3001249,410.4179
3001263,864.25934
3001261,78.90473
3001260,438.05002
3001259,641.9831
3001258,471.95728
3001257,20.959673
3001256,389.4274
3001255,20.959673
3001254,480.43405
3001253,110.86546
3001252,20.959673
3001251,20.959673
3001262,78.90473
3001331,20.229214
3001110,22.227459
3001108,337.41415
3000967,20.229214
3000966,1200.8882
3000965,78.91604
3000964,78.91604
3000963,435.6931
3000962,1691.0112
3000961,579.89105
3000960,20.229214
3000959,419.67166
3000958,20.229214
3000957,736.4162
3000956,112.87764
3000955,20.229214
3000954,20.229214
3000953,22.227459
3000952,410.4179
3000951,2751.8586
3000950,22.227459
3000949,22.227459
3000948,22.227459
3000947,22.227459
3000946,452.3643
3000945,22.227459
3000968,20.229214
3000969,185.28574
3000970,260.5969
3000971,20.229214
3000995,1392.4453
3000994,538.90265
3000993,22.227459
3000992,435.4107
3000991,22.227459
3000990,620.76733
3000989,111.78548
3000988,22.227459
3000987,22.227459
3000986,20.229214
3000985,403.65015
3000944,22.227459
3000984,1904.482
3000982,20.229214
3000981,78.91604
3000980,20.229214
3000979,435.6931
3000978,20.229214
3000977,20.229214
3000976,335.90805
3000975,148.35919
3000974,419.67166
3000973,20.229214
3000972,403.65015
3000983,20.229214
3000943,378.71033
3000942,221.73923
3000941,426.93387
3000912,20.959673
3000911,20.959673
3000910,365.64673
3000909,221.07796
3000908,421.13498
3000907,20.959673
3000906,373.57364
3000905,20.959673
3000904,258.7111
3000903,110.86546
3000902,20.959673
3000913,438.05005
3000901,20.959673
3000899,78.90473
3000898,78.90473
3000897,438.05002
3000896,678.9936
3000895,497.38773
3000894,20.959673
3000893,389.4274
3000892,20.959673
3000891,455.00366
3000890,110.86546
3001778,20.18284
3000900,854.7939
3000996,443.88757
3000914,20.959673
3000916,20.959673
3000940,22.227459
3000939,418.45706
3000938,22.227459
3000937,259.37234
3000936,111.78548
3000935,22.227459
3000934,22.227459
3000933,1182.9868
3000932,80.18822
3000931,80.18822
3000930,443.88757
3000915,20.959673
3000929,1293.2285
3000927,22.227459
3000926,418.45706
3000925,22.227459
3000924,666.6114
3000923,111.78548
3000922,22.227459
3000921,22.227459
3000920,20.959673
3000919,405.2812
3000918,3055.099
3000917,20.959673
3000928,547.73193
3000997,80.18822
3000998,80.18822
3000999,1088.1378
3001079,20.24467
3001078,427.71704
3001077,20.24467
3001076,20.24467
3001075,363.63123
3001074,184.93753
3001073,419.70633
3001072,20.24467
3001071,403.6849
3001070,20.24467
3001069,260.2487
3001080,20.24467
3001068,112.482315
3001066,20.24467
3001065,1070.5615
3001064,78.681015
3001063,78.681015
3001062,435.7278
3001061,1332.7125
3001060,545.9752
3001059,20.24467
3001058,411.69565
3001057,20.24467
3001056,607.92865
3001067,20.24467
3001055,112.482315
3001081,20.24467
3001083,2625.9773
3001107,221.73923
3001106,426.93387
3001105,22.227459
3001104,418.45706
3001103,22.227459
3001102,259.37234
3001101,111.78548
3001100,22.227459
3001099,22.227459
3001098,1282.2043
3001097,80.18822
3001082,20.24467
3001096,111.78548
3001094,1381.4214
3001093,565.7544
3001092,22.227459
3001091,435.4107
3001090,22.227459
3001089,684.949
3001088,111.78548
3001087,22.227459
3001086,22.227459
3001085,20.24467
3001084,403.68488
3001095,452.36432
3001109,22.227459
3001054,20.24467
3001052,22.227459
3001023,574.9233
3001022,111.78548
3001021,22.227459
3001020,22.227459
3001019,22.227459
3001018,410.4179
3001017,2607.1108
3001016,22.227459
3001015,80.18822
3001014,22.227459
3001013,22.227459
3001024,22.227459
3001012,418.45706
3001010,22.227459
3001009,369.8701
3001008,221.73923
3001007,426.93387
3001006,22.227459
3001005,418.45706
3001004,22.227459
3001003,259.37234
3001002,111.78548
3001001,22.227459
3001000,22.227459
3001011,22.227459
3001053,20.24467
3001025,426.93387
3001027,538.9027
3001051,410.41794
3001050,2939.0334
3001049,22.227459
3001048,22.227459
3001047,22.227459
3001046,22.227459
3001045,460.8411
3001044,22.227459
3001043,22.227459
3001042,378.71033
3001041,147.86713
3001026,22.227459
3001040,426.93387
3001038,410.4179
3001037,22.227459
3001036,259.37234
3001035,111.78548
3001034,22.227459
3001033,22.227459
3001032,1118.3605
3001031,80.18822
3001030,80.18822
3001029,443.88757
3001028,1304.2524
3001039,22.227459
3001332,112.87764
3000889,20.959673
3001334,20.229214
3001636,363.66592
3001635,259.90048
3001634,419.74106
3001633,20.26013
3001632,395.70883
3001631,20.26013
3001630,259.90048
3001629,112.08696
3001628,20.26013
3001627,20.26013
3001626,812.5365
3001625,78.4722
3001624,78.4722
3001623,435.7625
3001622,599.72534
3001621,469.3145
3001620,20.26013
3001619,387.6981
3001618,20.26013
3001617,460.75375
3001616,112.08696
3001615,20.26013
3001614,20.26013
3001637,20.26013
3001638,20.26013
3001639,435.7625
3001640,20.26013
3001664,20.18284
3001663,261.6415
3001662,114.06369
3001661,20.18284
3001660,20.18284
3001659,1112.6274
3001658,79.81483
3001657,79.81483
3001656,435.58902
3001655,1274.4949
3001654,535.8742
3001613,20.291044
3001653,20.18284
3001651,20.18284
3001650,668.4996
3001649,114.06369
3001648,20.18284
3001647,20.18284
3001646,20.26013
3001645,387.6981
3001644,3006.636
3001643,20.26013
3001642,20.26013
3001641,20.26013
3001652,403.54602
3001612,403.78894
3001611,1980.4263
3001610,78.3521
3001581,20.291044
3001580,20.291044
3001579,395.77826
3001578,2063.4429
3001577,20.291044
3001576,20.291044
3001575,20.291044
3001574,20.291044
3001573,435.84204
3001572,20.291044
3001571,20.291044
3001582,20.291044
3001570,371.74606
3001568,403.78897
3001567,20.291044
3001566,419.8104
3001565,20.291044
3001564,259.20407
3001563,111.296265
3001562,20.291044
3001561,20.291044
3001560,1207.6649
3001559,78.3521
3001558,78.3521
3001569,146.82837
3001665,411.55673
3001583,111.296265
3001585,20.291044
3001609,20.291044
3001608,20.291044
3001607,20.291044
3001606,452.96332
3001605,20.291044
3001604,20.291044
3001603,363.73532
3001602,183.89293
3001601,411.79965
3001600,20.291044
3001599,403.78894
3001584,694.3507
3001598,20.291044
3001596,111.296265
3001595,20.291044
3001594,20.291044
3001593,1240.7377
3001592,78.3521
3001591,78.3521
3001590,435.84204
3001589,1790.6748
3001588,592.5717
3001587,20.291044
3001586,435.84204
3001597,259.20407
3001666,20.18284
3001667,419.56754
3001668,186.61884
3001748,114.06369
3001747,20.18284
3001746,20.18284
3001745,20.18284
3001744,403.54602
3001743,2643.717
3001742,20.18284
3001741,20.18284
3001740,20.18284
3001739,20.18284
3001738,443.5997
3001749,622.79553
3001737,20.18284
3001735,371.6341
3001734,223.98593
3001733,419.56754
3001732,20.18284
3001731,403.54602
3001730,20.18284
3001729,261.6415
3001728,114.06369
3001727,20.18284
3001726,20.18284
3001725,1121.8798
3001736,20.18284
3001724,79.81483
3001750,20.18284
3001752,20.18284
3001333,260.5969
3001775,79.81483
3001774,20.18284
3001773,20.18284
3001772,20.18284
3001771,411.55673
3001770,20.18284
3001769,20.18284
3001768,371.6341
3001767,149.84743
3001766,419.56754
3001751,411.55673
3001765,20.18284
3001763,20.18284
3001762,261.6415
3001761,114.06369
3001760,20.18284
3001759,20.18284
3001758,1131.1321
3001757,79.81483
3001756,79.81483
3001755,435.58896
3001754,1454.6685
3001753,518.75287
3001764,411.55682
3001557,435.84207
3001723,79.81483
3001721,1158.8901
3001692,1165.0292
3001691,78.3521
3001690,78.3521
3001689,435.84204
3001688,1661.064
3001687,555.93274
3001686,20.291044
3001685,427.82114
3001684,20.291044
3001683,648.0876
3001682,111.296265
3001693,20.291044
3001681,20.291044
3001679,20.18284
3001678,403.54602
3001677,2399.214
3001676,20.18284
3001675,20.18284
3001674,20.18284
3001673,20.18284
3001672,419.56754
3001671,20.18284
3001670,20.18284
3001669,364.3084
3001680,20.291044
3001722,435.58896
3001694,20.291044
3001696,259.20407
3001720,552.9956
3001719,20.18284
3001718,411.55673
3001717,20.18284
3001716,561.55615
3001715,114.06369
3001714,20.18284
3001713,20.18284
3001712,20.291044
3001711,403.78894
3001710,2027.8647
3001695,111.296265
3001709,78.3521
